order_id,store_jid,product,quantity,time_to_delivery,final_state,origin_warehouse,ETA,current_tick
101000000,store1_test@localhost,B,15,5.295999999999999,delivered,warehouse1_test@localhost,5.295999999999999,5.295999999999999
101000001,store1_test@localhost,A,19,10.591999999999999,delivered,warehouse1_test@localhost,5.295999999999999,10.591999999999999
101000002,store1_test@localhost,D,5,6.714999999999999,delivered,warehouse1_test@localhost,5.295999999999999,10.591999999999999
101000005,store1_test@localhost,A,12,6.715,delivered,warehouse1_test@localhost,5.295999999999999,15.887999999999998
101000004,store1_test@localhost,C,12,10.591999999999999,delivered,warehouse1_test@localhost,5.295999999999999,15.887999999999998
101000003,store1_test@localhost,B,16,10.591999999999999,delivered,warehouse1_test@localhost,5.295999999999999,15.887999999999998
101000006,store1_test@localhost,C,2,6.715,delivered,warehouse1_test@localhost,5.295999999999999,15.887999999999998
101000007,store1_test@localhost,C,2,6.950000000000003,delivered,warehouse1_test@localhost,5.295999999999999,21.419
101000008,store1_test@localhost,A,17,13.296,delivered,warehouse1_test@localhost,5.295999999999999,29.296
101000010,store1_test@localhost,B,9,9.419,delivered,warehouse1_test@localhost,5.295999999999999,29.296
101000011,store1_test@localhost,B,19,9.296,delivered,warehouse1_test@localhost,5.295999999999999,29.296
101000012,store1_test@localhost,B,17,9.296,delivered,warehouse1_test@localhost,5.295999999999999,29.296
101000014,store1_test@localhost,C,7,7.876999999999999,delivered,warehouse1_test@localhost,5.295999999999999,29.296
101000015,store1_test@localhost,A,19,5.295999999999999,delivered,warehouse1_test@localhost,5.295999999999999,29.296
101000013,store1_test@localhost,A,10,7.876999999999999,delivered,warehouse1_test@localhost,5.295999999999999,29.296
101000009,store1_test@localhost,D,5,9.419,delivered,warehouse1_test@localhost,5.295999999999999,29.296
101000018,store1_test@localhost,D,18,8.122999999999998,delivered,warehouse1_test@localhost,5.295999999999999,37.419
101000019,store1_test@localhost,D,12,8.122999999999998,delivered,warehouse1_test@localhost,5.295999999999999,37.419
101000021,store1_test@localhost,D,20,2.837999999999994,delivered,warehouse1_test@localhost,1.419,38.837999999999994
101000017,store1_test@localhost,D,19,10.960999999999995,delivered,warehouse1_test@localhost,10.591999999999999,38.837999999999994
101000020,store1_test@localhost,D,18,9.541999999999987,delivered,warehouse1_test@localhost,5.295999999999999,45.41899999999999
101000016,store1_test@localhost,A,4,17.54199999999999,delivered,warehouse1_test@localhost,10.591999999999999,45.41899999999999
101000025,store1_test@localhost,A,5,6.580999999999996,delivered,warehouse1_test@localhost,1.419,45.41899999999999
101000022,store1_test@localhost,A,14,9.41899999999999,delivered,warehouse1_test@localhost,1.419,45.41899999999999
101000023,store1_test@localhost,D,8,7.999999999999993,delivered,warehouse1_test@localhost,5.295999999999999,45.41899999999999
101000024,store1_test@localhost,C,16,7.999999999999993,delivered,warehouse1_test@localhost,5.295999999999999,45.41899999999999
101000028,store1_test@localhost,D,5,8.0,delivered,warehouse1_test@localhost,5.295999999999999,53.41899999999999
101000030,store1_test@localhost,B,10,2.837999999999994,delivered,warehouse1_test@localhost,5.295999999999999,54.83799999999999
101000031,store1_test@localhost,D,3,6.580999999999996,delivered,warehouse1_test@localhost,5.295999999999999,61.41899999999998
101000029,store1_test@localhost,D,13,9.541999999999987,delivered,warehouse1_test@localhost,5.295999999999999,61.41899999999998
101000035,store1_test@localhost,A,8,2.837999999999994,delivered,warehouse1_test@localhost,1.419,62.83799999999998
101000032,store1_test@localhost,A,1,7.999999999999993,delivered,warehouse1_test@localhost,1.419,62.83799999999998
101000026,store1_test@localhost,B,12,20.122999999999983,delivered,warehouse1_test@localhost,10.591999999999999,62.83799999999998
101000027,store1_test@localhost,D,8,18.837999999999987,delivered,warehouse1_test@localhost,10.591999999999999,62.83799999999998
101000033,store1_test@localhost,C,9,2.9609999999999914,delivered,warehouse1_test@localhost,5.295999999999999,62.83799999999998
101000034,store1_test@localhost,B,16,2.837999999999994,delivered,warehouse1_test@localhost,1.419,62.83799999999998
101000038,store1_test@localhost,B,10,6.581000000000003,delivered,warehouse1_test@localhost,5.295999999999999,69.41899999999998
101000036,store1_test@localhost,D,20,8.0,delivered,warehouse1_test@localhost,5.295999999999999,69.41899999999998
101000037,store1_test@localhost,A,6,6.581000000000003,delivered,warehouse1_test@localhost,5.295999999999999,69.41899999999998
101000040,store1_test@localhost,B,18,10.789999999999992,delivered,warehouse1_test@localhost,5.295999999999999,80.20899999999997
101000039,store1_test@localhost,B,16,17.884999999999977,delivered,warehouse1_test@localhost,10.591999999999999,85.88499999999996
101000041,store1_test@localhost,B,5,13.884999999999977,delivered,warehouse1_test@localhost,5.295999999999999,85.88499999999996
101000042,store1_test@localhost,A,11,13.884999999999977,delivered,warehouse1_test@localhost,5.295999999999999,85.88499999999996
101000043,store1_test@localhost,C,19,10.97199999999998,delivered,warehouse1_test@localhost,5.295999999999999,85.88499999999996
101000044,store1_test@localhost,C,4,10.97199999999998,delivered,warehouse1_test@localhost,5.295999999999999,85.88499999999996
101000045,store1_test@localhost,A,18,7.094999999999985,delivered,warehouse1_test@localhost,5.295999999999999,85.88499999999996
101000047,store1_test@localhost,C,10,5.675999999999988,delivered,warehouse1_test@localhost,5.295999999999999,85.88499999999996
101000048,store1_test@localhost,A,4,4.256999999999991,delivered,warehouse1_test@localhost,5.295999999999999,85.88499999999996
101000049,store1_test@localhost,D,1,4.256999999999991,delivered,warehouse1_test@localhost,1.419,85.88499999999996
101000050,store1_test@localhost,A,15,2.837999999999994,delivered,warehouse1_test@localhost,5.295999999999999,85.88499999999996
101000051,store1_test@localhost,C,18,2.837999999999994,delivered,warehouse1_test@localhost,1.419,85.88499999999996
101000052,store1_test@localhost,A,14,6.714999999999989,delivered,warehouse1_test@localhost,5.295999999999999,91.18099999999995
101000046,store1_test@localhost,B,3,10.97199999999998,delivered,warehouse1_test@localhost,5.295999999999999,91.18099999999995
101000055,store1_test@localhost,D,18,3.628,delivered,warehouse1_test@localhost,1.419,97.41899999999995
101000056,store1_test@localhost,C,9,3.628,delivered,warehouse1_test@localhost,1.419,97.41899999999995
101000057,store1_test@localhost,D,1,1.418999999999997,delivered,warehouse1_test@localhost,1.419,97.41899999999995
101000058,store1_test@localhost,C,9,7.876999999999995,delivered,warehouse1_test@localhost,5.295999999999999,105.29599999999995
101000059,store1_test@localhost,A,11,5.295999999999992,delivered,warehouse1_test@localhost,5.295999999999999,105.29599999999995
101000053,store1_test@localhost,D,2,15.533999999999992,delivered,warehouse1_test@localhost,5.295999999999999,105.29599999999995
101000054,store1_test@localhost,A,18,14.114999999999995,delivered,warehouse1_test@localhost,5.295999999999999,105.29599999999995
101000060,store1_test@localhost,A,8,9.541999999999987,delivered,warehouse1_test@localhost,10.591999999999999,113.41899999999994
101000061,store1_test@localhost,B,13,8.12299999999999,delivered,warehouse1_test@localhost,5.295999999999999,113.41899999999994
101000062,store1_test@localhost,D,16,8.12299999999999,delivered,warehouse1_test@localhost,5.295999999999999,113.41899999999994
101000065,store1_test@localhost,A,1,9.295999999999992,delivered,warehouse1_test@localhost,10.591999999999999,121.29599999999994
101000066,store1_test@localhost,C,7,7.876999999999995,delivered,warehouse1_test@localhost,5.295999999999999,121.29599999999994
101000069,store1_test@localhost,B,5,2.837999999999994,delivered,warehouse1_test@localhost,5.295999999999999,122.71499999999993
101000070,store1_test@localhost,C,18,6.715000000000003,delivered,warehouse1_test@localhost,5.295999999999999,128.01099999999994
101000071,store1_test@localhost,B,4,6.715000000000003,delivered,warehouse1_test@localhost,5.295999999999999,128.01099999999994
101000063,store1_test@localhost,A,16,17.55300000000001,delivered,warehouse1_test@localhost,10.591999999999999,129.42999999999995
101000067,store1_test@localhost,A,8,16.01100000000001,delivered,warehouse1_test@localhost,5.295999999999999,129.42999999999995
101000064,store1_test@localhost,A,9,25.41900000000001,delivered,warehouse1_test@localhost,10.591999999999999,137.41899999999995
101000068,store1_test@localhost,B,1,21.41900000000001,delivered,warehouse1_test@localhost,5.295999999999999,137.41899999999995
101000072,store1_test@localhost,D,19,14.704000000000022,delivered,warehouse1_test@localhost,1.419,137.41899999999995
101000073,store1_test@localhost,D,14,10.827000000000027,delivered,warehouse1_test@localhost,5.295999999999999,137.41899999999995
101000074,store1_test@localhost,C,6,10.827000000000027,delivered,warehouse1_test@localhost,1.419,137.41899999999995
101000080,store1_test@localhost,B,12,5.419000000000011,delivered,warehouse1_test@localhost,5.295999999999999,137.41899999999995
101000077,store1_test@localhost,B,4,7.989000000000004,delivered,warehouse1_test@localhost,1.419,137.41899999999995
101000079,store1_test@localhost,D,10,5.419000000000011,delivered,warehouse1_test@localhost,5.295999999999999,137.41899999999995
101000078,store1_test@localhost,D,2,7.989000000000004,delivered,warehouse1_test@localhost,5.295999999999999,137.41899999999995
101000075,store1_test@localhost,D,10,9.408000000000015,delivered,warehouse1_test@localhost,5.295999999999999,137.41899999999995
101000076,store1_test@localhost,A,20,9.408000000000015,delivered,warehouse1_test@localhost,5.295999999999999,137.41899999999995
101000081,store1_test@localhost,A,9,6.838000000000022,delivered,warehouse1_test@localhost,10.591999999999999,142.71499999999997
101000082,store1_test@localhost,A,17,10.592000000000041,delivered,warehouse1_test@localhost,5.295999999999999,148.011
101000083,store1_test@localhost,B,18,6.715000000000032,delivered,warehouse1_test@localhost,5.295999999999999,148.011
101000084,store1_test@localhost,A,3,5.419000000000011,delivered,warehouse1_test@localhost,5.295999999999999,165.419
101000085,store1_test@localhost,C,11,6.715000000000032,delivered,warehouse1_test@localhost,5.295999999999999,170.71500000000003
101000086,store1_test@localhost,C,11,6.715000000000032,delivered,warehouse1_test@localhost,5.295999999999999,170.71500000000003
101000094,store1_test@localhost,C,3,5.419000000000011,delivered,warehouse1_test@localhost,5.295999999999999,177.41900000000004
101000093,store1_test@localhost,A,10,5.419000000000011,delivered,warehouse1_test@localhost,5.295999999999999,177.41900000000004
101000089,store1_test@localhost,A,3,8.123000000000019,delivered,warehouse1_test@localhost,5.295999999999999,177.41900000000004
101000088,store1_test@localhost,C,9,12.000000000000028,delivered,warehouse1_test@localhost,5.295999999999999,177.41900000000004
101000090,store1_test@localhost,A,17,8.123000000000019,delivered,warehouse1_test@localhost,5.295999999999999,177.41900000000004
101000087,store1_test@localhost,D,4,12.000000000000028,delivered,warehouse1_test@localhost,5.295999999999999,177.41900000000004
101000091,store1_test@localhost,C,2,6.704000000000008,delivered,warehouse1_test@localhost,5.295999999999999,177.41900000000004
101000092,store1_test@localhost,D,3,6.704000000000008,delivered,warehouse1_test@localhost,5.295999999999999,177.41900000000004
101000098,store1_test@localhost,C,1,6.715000000000032,delivered,warehouse1_test@localhost,10.591999999999999,182.71500000000006
101000095,store1_test@localhost,B,15,14.96100000000007,delivered,warehouse1_test@localhost,10.591999999999999,190.8380000000001
101000096,store1_test@localhost,A,15,14.96100000000007,delivered,warehouse1_test@localhost,10.591999999999999,190.8380000000001
101000100,store1_test@localhost,A,20,13.419000000000068,delivered,warehouse1_test@localhost,5.295999999999999,190.8380000000001
101000101,store1_test@localhost,C,10,9.542000000000058,delivered,warehouse1_test@localhost,5.295999999999999,190.8380000000001
101000102,store1_test@localhost,A,2,9.542000000000058,delivered,warehouse1_test@localhost,1.419,190.8380000000001
101000104,store1_test@localhost,A,5,6.838000000000051,delivered,warehouse1_test@localhost,5.295999999999999,190.8380000000001
101000105,store1_test@localhost,D,3,6.838000000000051,delivered,warehouse1_test@localhost,1.419,190.8380000000001
101000106,store1_test@localhost,D,3,5.41900000000004,delivered,warehouse1_test@localhost,5.295999999999999,190.8380000000001
101000107,store1_test@localhost,B,5,4.000000000000028,delivered,warehouse1_test@localhost,5.295999999999999,190.8380000000001
101000108,store1_test@localhost,A,15,2.8380000000000223,delivered,warehouse1_test@localhost,1.419,190.8380000000001
101000109,store1_test@localhost,A,8,2.8380000000000223,delivered,warehouse1_test@localhost,1.419,190.8380000000001
101000099,store1_test@localhost,B,9,20.000000000000085,delivered,warehouse1_test@localhost,5.295999999999999,197.41900000000012
101000103,store1_test@localhost,C,7,16.123000000000076,delivered,warehouse1_test@localhost,1.419,198.83800000000014
101000110,store1_test@localhost,A,16,9.41900000000004,delivered,warehouse1_test@localhost,5.295999999999999,198.83800000000014
101000116,store1_test@localhost,B,13,8.000000000000028,delivered,warehouse1_test@localhost,5.295999999999999,205.41900000000015
101000111,store1_test@localhost,D,11,17.419000000000068,delivered,warehouse1_test@localhost,5.295999999999999,206.83800000000016
101000118,store1_test@localhost,D,3,2.8380000000000223,delivered,warehouse1_test@localhost,5.295999999999999,206.83800000000016
101000097,store1_test@localhost,C,17,39.04700000000017,delivered,warehouse1_test@localhost,10.591999999999999,215.0470000000002
101000112,store1_test@localhost,D,5,24.20900000000009,delivered,warehouse1_test@localhost,5.295999999999999,215.0470000000002
101000113,store1_test@localhost,A,4,24.20900000000009,delivered,warehouse1_test@localhost,5.295999999999999,215.0470000000002
101000114,store1_test@localhost,D,16,23.047000000000082,delivered,warehouse1_test@localhost,5.295999999999999,215.0470000000002
101000115,store1_test@localhost,A,18,19.047000000000082,delivered,warehouse1_test@localhost,5.295999999999999,215.0470000000002
101000117,store1_test@localhost,D,1,16.20900000000006,delivered,warehouse1_test@localhost,1.419,215.0470000000002
101000120,store1_test@localhost,C,1,8.209000000000032,delivered,warehouse1_test@localhost,1.419,215.0470000000002
101000119,store1_test@localhost,A,14,9.628000000000043,delivered,warehouse1_test@localhost,5.295999999999999,215.0470000000002
101000124,store1_test@localhost,A,12,1.4190000000000111,delivered,warehouse1_test@localhost,1.419,221.4190000000002
101000121,store1_test@localhost,B,2,6.372000000000014,delivered,warehouse1_test@localhost,5.295999999999999,221.4190000000002
101000123,store1_test@localhost,D,9,1.4190000000000111,delivered,warehouse1_test@localhost,5.295999999999999,221.4190000000002
101000122,store1_test@localhost,D,20,6.372000000000014,delivered,warehouse1_test@localhost,5.295999999999999,221.4190000000002
101000131,store1_test@localhost,B,16,1.4190000000000111,delivered,warehouse1_test@localhost,1.419,229.4190000000002
101000130,store1_test@localhost,C,15,2.8089999999999975,delivered,warehouse1_test@localhost,1.419,229.4190000000002
101000129,store1_test@localhost,D,5,2.8089999999999975,delivered,warehouse1_test@localhost,1.419,229.4190000000002
101000134,store1_test@localhost,C,3,7.877000000000038,delivered,warehouse1_test@localhost,5.295999999999999,237.29600000000025
101000135,store1_test@localhost,C,5,7.877000000000038,delivered,warehouse1_test@localhost,5.295999999999999,237.29600000000025
101000136,store1_test@localhost,D,13,5.296000000000021,delivered,warehouse1_test@localhost,5.295999999999999,237.29600000000025
101000126,store1_test@localhost,A,16,15.877000000000038,delivered,warehouse1_test@localhost,5.295999999999999,237.29600000000025
101000125,store1_test@localhost,A,4,18.71500000000006,delivered,warehouse1_test@localhost,6.715,238.71500000000026
101000127,store1_test@localhost,D,12,14.71500000000006,delivered,warehouse1_test@localhost,5.295999999999999,238.71500000000026
101000138,store1_test@localhost,B,3,6.715000000000032,delivered,warehouse1_test@localhost,5.295999999999999,244.01100000000028
101000137,store1_test@localhost,D,8,8.134000000000043,delivered,warehouse1_test@localhost,5.295999999999999,244.01100000000028
101000140,store1_test@localhost,B,7,5.296000000000021,delivered,warehouse1_test@localhost,1.419,244.01100000000028
101000133,store1_test@localhost,B,17,16.01100000000008,delivered,warehouse1_test@localhost,5.295999999999999,244.01100000000028
101000128,store1_test@localhost,C,20,20.01100000000008,delivered,warehouse1_test@localhost,5.295999999999999,244.01100000000028
101000132,store1_test@localhost,A,3,16.01100000000008,delivered,warehouse1_test@localhost,5.295999999999999,244.01100000000028
